CPI_Target_Plan;CDR_SSDV_S0_Plan;Weight_S2_Plan;Non-Critical_Error_Target_Plan;CDR_DTR_Plan;CDR_SSDV_S1_Plan;CDR_SDD_Plan;Weight_Plan;FRR_SST_Plan;CDR_SL_Plan;Drag_Coef_Plan;BurnRate_Planned_S1;Critical_Error_Target_Plan;BurnRate_Planned_S0;BurnRate_Planned_S3;BurnRate_Planned_S2;CDR_SSDV_S3_Plan;Budget_Planned_Total;Budget_Planned_S1;CostVar_Plan;Budget_Planned_S0;Budget_Planned_S3;Budget_Planned_S2;CDR_VVSIL_Plan;SchedVar_Plan;CDR_ED_Plan;SPI_Target_Plan;PropulsionEff_Plan;Weight_S1_Plan;Range_Plan;BurnRate_Planned_Total;CDR_SSDV_S2_Plan;
0.0;0.0;2489.2881999999454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7407.056000000113;0.0;6.78;0.0;
0.0;0.0;2489.3156999999455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7407.158000000113;0.0;6.78;0.0;
0.0;0.0;2489.3431999999457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7407.260000000113;0.0;6.78;0.0;
0.0;0.0;2489.370699999946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7407.362000000113;0.0;6.78;0.0;
0.0;0.0;2489.398199999946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7407.464000000113;0.0;6.78;0.0;
0.0;0.0;2489.425699999946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7407.566000000113;0.0;6.78;0.0;
0.0;0.0;2489.4531999999463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7407.668000000112;0.0;6.78;0.0;
0.0;0.0;2489.4806999999464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7407.770000000112;0.0;6.78;0.0;
0.0;0.0;2489.5081999999466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7407.872000000112;0.0;6.78;0.0;
0.0;0.0;2489.5356999999467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7407.974000000112;0.0;6.78;0.0;
0.0;0.0;2489.563199999947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7408.076000000112;0.0;6.78;0.0;
0.0;0.0;2489.590699999947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7408.178000000112;0.0;6.78;0.0;
0.0;0.0;2489.618199999947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7408.280000000112;0.0;6.78;0.0;
0.0;0.0;2489.6456999999473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7408.3820000001115;0.0;6.78;0.0;
0.0;0.0;2489.6731999999474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7408.484000000111;0.0;6.78;0.0;
0.0;0.0;2489.7006999999476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7408.586000000111;0.0;6.78;0.0;
0.0;0.0;2489.7281999999477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7408.688000000111;0.0;6.78;0.0;
0.0;0.0;2489.755699999948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7408.790000000111;0.0;6.78;0.0;
0.0;0.0;2489.783199999948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7408.892000000111;0.0;6.78;0.0;
0.0;0.0;2489.810699999948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7408.994000000111;0.0;6.78;0.0;
0.0;0.0;2489.8381999999483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7409.0960000001105;0.0;6.78;0.0;
0.0;0.0;2489.8656999999484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7409.19800000011;0.0;6.78;0.0;
0.0;0.0;2489.8931999999486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7409.30000000011;0.0;6.78;0.0;
0.0;0.0;2489.9206999999487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7409.40200000011;0.0;6.78;0.0;
0.0;0.0;2489.948199999949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7409.50400000011;0.0;6.78;0.0;
0.0;0.0;2489.975699999949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7409.60600000011;0.0;6.78;0.0;
0.0;0.0;2490.003199999949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7409.70800000011;0.0;6.78;0.0;
0.0;0.0;2490.0306999999493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7409.8100000001095;0.0;6.78;0.0;
0.0;0.0;2490.0581999999495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7409.912000000109;0.0;6.78;0.0;
0.0;0.0;2490.0856999999496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7410.014000000109;0.0;6.78;0.0;
0.0;0.0;2490.1131999999498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7410.116000000109;0.0;6.78;0.0;
0.0;0.0;2490.14069999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7410.218000000109;0.0;6.78;0.0;
0.0;0.0;2490.16819999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7410.320000000109;0.0;6.78;0.0;
0.0;0.0;2490.19569999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7410.422000000109;0.0;6.78;0.0;
0.0;0.0;2490.2231999999503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7410.524000000109;0.0;6.78;0.0;
0.0;0.0;2490.2506999999505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7410.626000000108;0.0;6.78;0.0;
0.0;0.0;2490.2781999999506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7410.728000000108;0.0;6.78;0.0;
0.0;0.0;2490.305699999951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7410.830000000108;0.0;6.78;0.0;
0.0;0.0;2490.333199999951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7410.932000000108;0.0;6.78;0.0;
0.0;0.0;2490.360699999951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7411.034000000108;0.0;6.78;0.0;
0.0;0.0;2490.388199999951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7411.136000000108;0.0;6.78;0.0;
0.0;0.0;2490.4156999999514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7411.238000000108;0.0;6.78;0.0;
0.0;0.0;2490.4431999999515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7411.3400000001075;0.0;6.78;0.0;
0.0;0.0;2490.4706999999516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7411.442000000107;0.0;6.78;0.0;
0.0;0.0;2490.498199999952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7411.544000000107;0.0;6.78;0.0;
0.0;0.0;2490.525699999952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7411.646000000107;0.0;6.78;0.0;
0.0;0.0;2490.553199999952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7411.748000000107;0.0;6.78;0.0;
0.0;0.0;2490.5806999999522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7411.850000000107;0.0;6.78;0.0;
0.0;0.0;2490.6081999999524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7411.952000000107;0.0;6.78;0.0;
0.0;0.0;2490.6356999999525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7412.0540000001065;0.0;6.78;0.0;
0.0;0.0;2490.6631999999527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7412.156000000106;0.0;6.78;0.0;
0.0;0.0;2490.690699999953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7412.258000000106;0.0;6.78;0.0;
0.0;0.0;2490.718199999953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7412.360000000106;0.0;6.78;0.0;
0.0;0.0;2490.745699999953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7412.462000000106;0.0;6.78;0.0;
0.0;0.0;2490.7731999999532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7412.564000000106;0.0;6.78;0.0;
0.0;0.0;2490.8006999999534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7412.666000000106;0.0;6.78;0.0;
0.0;0.0;2490.8281999999535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7412.7680000001055;0.0;6.78;0.0;
0.0;0.0;2490.8556999999537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7412.870000000105;0.0;6.78;0.0;
0.0;0.0;2490.883199999954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7412.972000000105;0.0;6.78;0.0;
0.0;0.0;2490.910699999954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7413.074000000105;0.0;6.78;0.0;
0.0;0.0;2490.938199999954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7413.176000000105;0.0;6.78;0.0;
0.0;0.0;2490.9656999999543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7413.278000000105;0.0;6.78;0.0;
0.0;0.0;2490.9931999999544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7413.380000000105;0.0;6.78;0.0;
0.0;0.0;2491.0206999999546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7413.482000000105;0.0;6.78;0.0;
0.0;0.0;2491.0481999999547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7413.584000000104;0.0;6.78;0.0;
0.0;0.0;2491.075699999955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7413.686000000104;0.0;6.78;0.0;
0.0;0.0;2491.103199999955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7413.788000000104;0.0;6.78;0.0;
0.0;0.0;2491.130699999955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7413.890000000104;0.0;6.78;0.0;
0.0;0.0;2491.1581999999553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7413.992000000104;0.0;6.78;0.0;
0.0;0.0;2491.1856999999554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7414.094000000104;0.0;6.78;0.0;
0.0;0.0;2491.2131999999556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7414.196000000104;0.0;6.78;0.0;
0.0;0.0;2491.2406999999557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7414.2980000001035;0.0;6.78;0.0;
0.0;0.0;2491.268199999956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7414.400000000103;0.0;6.78;0.0;
0.0;0.0;2491.295699999956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7414.502000000103;0.0;6.78;0.0;
0.0;0.0;2491.323199999956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7414.604000000103;0.0;6.78;0.0;
0.0;0.0;2491.3506999999563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7414.706000000103;0.0;6.78;0.0;
0.0;0.0;2491.3781999999565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7414.808000000103;0.0;6.78;0.0;
0.0;0.0;2491.4056999999566;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7414.910000000103;0.0;6.78;0.0;
0.0;0.0;2491.4331999999567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7415.0120000001025;0.0;6.78;0.0;
0.0;0.0;2491.460699999957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7415.114000000102;0.0;6.78;0.0;
0.0;0.0;2491.488199999957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7415.216000000102;0.0;6.78;0.0;
0.0;0.0;2491.515699999957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7415.318000000102;0.0;6.78;0.0;
0.0;0.0;2491.5431999999573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7415.420000000102;0.0;6.78;0.0;
0.0;0.0;2491.5706999999575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7415.522000000102;0.0;6.78;0.0;
0.0;0.0;2491.5981999999576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7415.624000000102;0.0;6.78;0.0;
0.0;0.0;2491.6256999999578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7415.7260000001015;0.0;6.78;0.0;
0.0;0.0;2491.653199999958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7415.828000000101;0.0;6.78;0.0;
0.0;0.0;2491.680699999958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7415.930000000101;0.0;6.78;0.0;
0.0;0.0;2491.708199999958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7416.032000000101;0.0;6.78;0.0;
0.0;0.0;2491.7356999999583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7416.134000000101;0.0;6.78;0.0;
0.0;0.0;2491.7631999999585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7416.236000000101;0.0;6.78;0.0;
0.0;0.0;2491.7906999999586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7416.338000000101;0.0;6.78;0.0;
0.0;0.0;2491.818199999959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7416.440000000101;0.0;6.78;0.0;
0.0;0.0;2491.845699999959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7416.5420000001;0.0;6.78;0.0;
0.0;0.0;2491.873199999959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7416.6440000001;0.0;6.78;0.0;
0.0;0.0;2491.900699999959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7416.7460000001;0.0;6.78;0.0;
0.0;0.0;2491.9281999999594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7416.8480000001;0.0;6.78;0.0;
0.0;0.0;2491.9556999999595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;275.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;7416.9500000001;0.0;6.78;0.0;
